source_name,target_name,status,role,transform,source_dtype,source_shape,source_bytes,source_shard,source_offset,target_known,target_dtype,target_shape,target_bytes
layers.35.ffn.experts.66.w1.weight,layers.35.ffn.experts.66.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3103202800,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.66.w2.weight,layers.35.ffn.experts.66.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3107397104,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.66.w3.weight,layers.35.ffn.experts.66.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3111591408,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.67.w1.weight,layers.35.ffn.experts.67.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3115785712,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.67.w2.weight,layers.35.ffn.experts.67.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3119980016,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.67.w3.weight,layers.35.ffn.experts.67.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3124174320,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.68.w1.weight,layers.35.ffn.experts.68.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3128368624,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.68.w2.weight,layers.35.ffn.experts.68.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3132562928,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.68.w3.weight,layers.35.ffn.experts.68.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3136757232,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.69.w1.weight,layers.35.ffn.experts.69.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3140951536,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.69.w2.weight,layers.35.ffn.experts.69.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3145145840,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.69.w3.weight,layers.35.ffn.experts.69.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3149340144,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.7.w1.weight,layers.35.ffn.experts.7.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3153534448,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.7.w2.weight,layers.35.ffn.experts.7.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3157728752,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.7.w3.weight,layers.35.ffn.experts.7.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3161923056,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.70.w1.weight,layers.35.ffn.experts.70.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3166117360,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.70.w2.weight,layers.35.ffn.experts.70.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3170311664,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.70.w3.weight,layers.35.ffn.experts.70.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3174505968,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.71.w1.weight,layers.35.ffn.experts.71.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3178700272,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.71.w2.weight,layers.35.ffn.experts.71.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3182894576,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.71.w3.weight,layers.35.ffn.experts.71.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3187088880,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.72.w1.weight,layers.35.ffn.experts.72.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3191283184,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.72.w2.weight,layers.35.ffn.experts.72.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3195477488,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.72.w3.weight,layers.35.ffn.experts.72.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3199671792,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.73.w1.weight,layers.35.ffn.experts.73.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3203866096,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.73.w2.weight,layers.35.ffn.experts.73.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3208060400,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.73.w3.weight,layers.35.ffn.experts.73.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3212254704,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.74.w1.weight,layers.35.ffn.experts.74.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3216449008,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.74.w2.weight,layers.35.ffn.experts.74.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3220643312,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.74.w3.weight,layers.35.ffn.experts.74.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3224837616,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.75.w1.weight,layers.35.ffn.experts.75.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3229031920,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.75.w2.weight,layers.35.ffn.experts.75.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3233226224,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.75.w3.weight,layers.35.ffn.experts.75.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3237420528,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.76.w1.weight,layers.35.ffn.experts.76.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3241614832,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.76.w2.weight,layers.35.ffn.experts.76.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3245809136,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.76.w3.weight,layers.35.ffn.experts.76.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3250003440,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.77.w1.weight,layers.35.ffn.experts.77.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3254197744,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.77.w2.weight,layers.35.ffn.experts.77.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3258392048,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.77.w3.weight,layers.35.ffn.experts.77.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3262586352,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.78.w1.weight,layers.35.ffn.experts.78.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3266780656,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.78.w2.weight,layers.35.ffn.experts.78.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3270974960,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.78.w3.weight,layers.35.ffn.experts.78.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3275169264,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.79.w1.weight,layers.35.ffn.experts.79.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3279363568,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.79.w2.weight,layers.35.ffn.experts.79.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3283557872,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.79.w3.weight,layers.35.ffn.experts.79.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3287752176,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.8.w1.weight,layers.35.ffn.experts.8.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3291946480,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.8.w2.weight,layers.35.ffn.experts.8.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3296140784,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.8.w3.weight,layers.35.ffn.experts.8.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3300335088,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.80.w1.weight,layers.35.ffn.experts.80.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3304529392,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.80.w2.weight,layers.35.ffn.experts.80.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3308723696,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.80.w3.weight,layers.35.ffn.experts.80.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3312918000,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.81.w1.weight,layers.35.ffn.experts.81.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3317112304,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.81.w2.weight,layers.35.ffn.experts.81.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3321306608,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.81.w3.weight,layers.35.ffn.experts.81.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3325500912,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.82.w1.weight,layers.35.ffn.experts.82.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3329695216,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.82.w2.weight,layers.35.ffn.experts.82.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3333889520,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.82.w3.weight,layers.35.ffn.experts.82.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3338083824,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.83.w1.weight,layers.35.ffn.experts.83.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3342278128,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.83.w2.weight,layers.35.ffn.experts.83.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3346472432,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.83.w3.weight,layers.35.ffn.experts.83.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3350666736,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.84.w1.weight,layers.35.ffn.experts.84.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3354861040,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.84.w2.weight,layers.35.ffn.experts.84.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3359055344,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.84.w3.weight,layers.35.ffn.experts.84.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3363249648,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.85.w1.weight,layers.35.ffn.experts.85.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3367443952,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.85.w2.weight,layers.35.ffn.experts.85.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3371638256,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.85.w3.weight,layers.35.ffn.experts.85.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3375832560,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.86.w1.weight,layers.35.ffn.experts.86.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3380026864,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.86.w2.weight,layers.35.ffn.experts.86.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3384221168,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.86.w3.weight,layers.35.ffn.experts.86.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3388415472,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.87.w1.weight,layers.35.ffn.experts.87.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3392609776,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.87.w2.weight,layers.35.ffn.experts.87.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3396804080,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.87.w3.weight,layers.35.ffn.experts.87.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3400998384,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.88.w1.weight,layers.35.ffn.experts.88.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3405192688,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.88.w2.weight,layers.35.ffn.experts.88.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3409386992,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.88.w3.weight,layers.35.ffn.experts.88.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3413581296,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.89.w1.weight,layers.35.ffn.experts.89.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3417775600,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.89.w2.weight,layers.35.ffn.experts.89.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3421969904,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.89.w3.weight,layers.35.ffn.experts.89.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3426164208,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.9.w1.weight,layers.35.ffn.experts.9.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3430358512,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.9.w2.weight,layers.35.ffn.experts.9.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3434552816,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.9.w3.weight,layers.35.ffn.experts.9.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3438747120,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.90.w1.weight,layers.35.ffn.experts.90.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3442941424,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.90.w2.weight,layers.35.ffn.experts.90.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3447135728,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.90.w3.weight,layers.35.ffn.experts.90.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3451330032,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.91.w1.weight,layers.35.ffn.experts.91.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3455524336,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.91.w2.weight,layers.35.ffn.experts.91.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3459718640,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.91.w3.weight,layers.35.ffn.experts.91.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3463912944,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
